tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089020500,osm-way-51311379,28.15,43.766666666666666,5
13089020500,osm-way-61494982,55.45,55.45,5
13089020500,osm-way-692240855,45.233333333333334,50.733333333333334,5
13089020500,osm-way-886340463,36.55,45.21666666666667,5
13089020500,osm-way-933073925,62.46666666666667,79.36666666666666,5
13089020500,osm-way-98280771,58.55,58.55,5
13089020802,osm-node-10834410890,47.56666666666667,62.56666666666667,5
13089020802,osm-node-10834436435,58.75,68.75,5
13089020802,osm-node-11296519692,5.4,19.25,5
13089020802,osm-node-11803467005,54.1,63.31666666666667,5
13089020802,osm-node-11810428451,52.55,62.55,5
13089020802,osm-node-11874720088,48.833333333333336,61.583333333333336,5
13089020802,osm-node-12124841474,73.05,83.05,5
13089020802,osm-node-12136141359,56.13333333333333,66.13333333333334,5
13089020802,osm-node-1259091133,79.68333333333334,95.6,5
13089020802,osm-node-12619410960,58.05,68.05,5
13089020802,osm-node-12623995967,58.7,68.7,5
13089020802,osm-node-12776430676,48.266666666666666,58.266666666666666,5
13089020802,osm-node-12800526801,62.46666666666667,84.98333333333333,5
13089020802,osm-node-13019491858,59.93333333333333,69.93333333333334,5
13089020802,osm-node-13062596546,83.1,96.83333333333331,5
13089020802,osm-node-13070138146,58.25,68.25,5
13089020802,osm-node-13076662890,52.46666666666667,61.61666666666667,5
13089020802,osm-node-13132027046,31.05,46.05,5
13089020802,osm-node-13305337619,61.35,73.35,5
13089020802,osm-node-13305370788,60.45,70.45,5
13089020802,osm-node-13515490416,43.666666666666664,53.666666666666664,5
13089020802,osm-node-13599896277,64.96666666666667,76.96666666666667,5
13089020802,osm-node-14080656819,39.36666666666667,39.36666666666667,5
13089020802,osm-node-1595646778,51.2,53.583333333333336,5
13089020802,osm-node-1748936232,53.416666666666664,53.416666666666664,5
13089020802,osm-node-2277885174,58.71666666666667,68.71666666666667,5
13089020802,osm-node-358780362,39.6,54.6,5
13089020802,osm-node-358780376,49.36666666666667,64.36666666666666,5
13089020802,osm-node-367913112,21.216666666666665,27.35,5
13089020802,osm-node-367913209,84.55,85.96666666666667,5
13089020802,osm-node-367913219,58.28333333333333,68.28333333333333,5
13089020802,osm-node-367913232,103.05,103.05,5
13089020802,osm-node-367913236,69.86666666666666,79.86666666666666,5
13089020802,osm-node-367913237,77.46666666666667,79.13333333333334,5
13089020802,osm-node-367913244,85.31666666666666,85.31666666666666,5
13089020802,osm-node-367913251,38.2,38.2,5
13089020802,osm-node-367913254,25.016666666666666,40.016666666666666,5
13089020802,osm-node-367913296,64.88333333333334,74.16666666666667,5
13089020802,osm-node-367913297,72.73333333333333,82.4,5
13089020802,osm-node-367913299,41.63333333333333,51.63333333333333,5
13089020802,osm-node-367913320,85.83333333333333,85.83333333333333,5
13089020802,osm-node-4237695952,53.233333333333334,58.416666666666664,5
13089020802,osm-node-4864504354,56.93333333333333,66.93333333333334,5
13089020802,osm-node-7211662360,44.166666666666664,69.0,5
13089020802,osm-node-8113135530,49.86666666666667,57.833333333333336,5
